Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2022-03-01 00:00:00,101,10.0,1.0,20.0,1.0,-9999.0,1.0,12.4783,1.0,17.1705,1.0,29.6488,1.0,6.8,1.0,0.299096,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-03-01 01:00:00,101,22.0,1.0,19.0,2.6,-9999.0,1.0,10.517,1.0,15.8553,1.0,26.3724,1.0,7.6,1.0,0.246915,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-03-01 02:00:00,101,15.0,1.0,29.0,1.0,-9999.0,1.0,13.6871,1.0,18.4913,1.0,32.1784,1.0,4.3,1.0,0.289135,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-03-01 03:00:00,101,18.0,1.0,24.0,1.0,-9999.0,1.0,4.232,1.0,18.4535,1.0,22.6855,1.0,3.6,1.0,0.353862,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-03-01 04:00:00,101,20.0,1.0,26.0,1.0,-9999.0,1.0,2.3663,1.0,17.5179,1.0,19.8841,1.0,4.2,1.0,0.369899,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-03-01 05:00:00,101,22.0,1.0,45.0,1.0,-9999.0,1.0,6.4501,1.0,16.78,1.0,23.23,1.0,4.4,1.0,0.349725,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-03-01 06:00:00,101,18.0,1.0,38.0,1.0,-9999.0,1.0,21.6981,2.3,15.7492,1.0,37.4473,2.3,4.9,1.0,0.373394,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-03-01 07:00:00,101,20.0,1.0,28.0,1.0,-9999.0,1.0,22.5433,2.2,16.5182,1.0,39.0615,1.0,4.1,1.0,0.4447,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-03-01 08:00:00,101,12.0,1.0,32.0,1.0,-9999.0,1.0,13.2885,1.0,13.4321,1.0,26.7206,1.0,6.2,1.0,0.422647,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-03-01 09:00:00,101,19.0,1.0,51.0,1.0,-9999.0,1.0,15.8478,1.0,11.6952,1.0,27.5431,1.0,10.6,1.0,0.398053,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
