Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2023-09-01 00:00:00,101,21.0,1.0,28.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,21.3767,1.0,-9999.0,4.31,2.33445,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 01:00:00,101,19.0,1.0,26.0,1.0,-9999.0,1.0,-0.4301,3.0,6.2918,2.6,5.8617,2.6,19.2,1.0,0.31227,1.0,9.70716,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 02:00:00,101,19.0,1.0,36.0,1.0,-9999.0,1.0,-0.3602,3.0,10.8803,2.6,10.52,2.6,15.8,1.0,0.320919,1.0,12.789,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 03:00:00,101,19.0,1.0,24.0,1.0,-9999.0,1.0,-1.3106,3.0,4.3563,2.6,3.0457,2.6,21.0,1.0,0.230532,1.0,14.7208,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 04:00:00,101,20.0,1.0,21.0,1.0,-9999.0,1.0,0.6986,1.0,5.6586,1.0,6.3572,1.0,18.0,1.0,0.233421,1.0,10.1182,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 05:00:00,101,21.0,1.0,24.0,1.0,-9999.0,1.0,-0.0353,3.0,5.4837,2.6,5.4485,2.6,15.9,1.0,0.269976,1.0,8.20632,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 06:00:00,101,21.0,1.0,52.0,1.0,-9999.0,1.0,16.4488,1.0,15.5619,1.0,32.0107,1.0,7.1,1.0,0.459462,1.0,6.85467,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 07:00:00,101,27.0,1.0,65.0,1.0,-9999.0,1.0,21.6521,1.0,15.6976,1.0,37.3497,1.0,6.6,1.0,0.787108,1.0,7.5672,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 08:00:00,101,28.0,1.0,105.0,2.3,-9999.0,1.0,30.6922,1.0,19.858,1.0,50.5501,1.0,10.5,1.0,0.706586,1.0,8.86734,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 09:00:00,101,29.0,1.0,69.0,1.0,-9999.0,1.0,28.9878,1.0,23.2951,1.0,52.2829,1.0,13.2,1.0,0.384591,1.0,9.35757,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 10:00:00,101,20.0,1.0,60.0,1.0,-9999.0,1.0,15.8374,1.0,19.8072,1.0,35.6446,1.0,23.4,1.0,0.327653,1.0,4.55727,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 11:00:00,101,19.0,1.0,55.0,1.0,-9999.0,1.0,8.7763,3.1,14.6424,3.1,23.4187,3.1,31.0,1.0,0.307598,2.3,2.65189,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 12:00:00,101,13.0,1.0,45.0,1.0,-9999.0,1.0,1.4685,3.1,5.1883,3.1,6.6569,3.1,39.9,1.0,0.271888,1.0,2.10574,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 13:00:00,101,16.0,1.0,40.0,1.0,-9999.0,1.0,0.0,3.1,0.0,3.1,0.0,3.1,37.4,1.0,0.218553,1.0,0.831672,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 14:00:00,101,8.0,1.0,36.0,1.0,-9999.0,1.0,0.1994,3.1,1.3656,3.1,1.565,3.1,38.7,1.0,0.204731,1.0,0.47241,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-09-01 15:00:00,101,6.0,1.0,25.0,1.0,-9999.0,1.0,-0.2293,3.0,1.5199,2.6,1.2907,2.6,40.8,1.0,0.171039,1.0,0.539602,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
