Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2023-09-01 00:00:00,28,21.0,1.0,-9999.0,1.0,-9999.0,1.0,-0.1554,3.0,18.9516,2.6,18.7962,2.6,-9999.0,1.0,-9999.0,1.0,4.01898,2.1,-9999.0,1.0,3.4,1.0,61.2,1.0,636.8,1.0,-9999.0,1.0,0.0,1.0,21.6,1.0,0.8,1.0
2023-09-01 01:00:00,28,14.0,1.0,-9999.0,1.0,-9999.0,1.0,0.3121,1.8,18.041,1.8,18.3531,1.8,-9999.0,1.0,-9999.0,1.0,3.43268,2.5,-9999.0,1.0,54.4,1.0,63.2,1.0,636.8,3.0,-9999.0,1.0,0.0,1.0,21.1,1.0,0.0,1.0
2023-09-01 02:00:00,28,26.0,1.0,-9999.0,1.0,-9999.0,1.0,5.945,1.8,24.5904,1.8,30.5354,1.8,-9999.0,1.0,-9999.0,1.0,5.7206,2.5,-9999.0,1.0,241.3,1.0,64.7,1.0,636.5,1.0,-9999.0,1.0,0.0,1.0,20.2,1.0,0.1,1.0
2023-09-01 03:00:00,28,22.0,1.0,-9999.0,1.0,-9999.0,1.0,5.0879,1.8,21.5358,1.8,26.6237,1.8,-9999.0,1.0,-9999.0,1.0,7.51883,2.5,-9999.0,1.0,186.0,1.0,67.2,1.0,636.2,1.0,-9999.0,1.0,0.0,1.0,19.4,1.0,0.1,3.0
2023-09-01 04:00:00,28,33.0,1.0,-9999.0,1.0,-9999.0,1.0,6.8872,1.8,20.93,1.8,27.8172,1.8,-9999.0,1.0,-9999.0,1.0,8.20074,2.5,-9999.0,1.0,234.3,1.0,70.1,1.0,636.0,1.0,-9999.0,1.0,0.0,1.0,18.8,1.0,0.1,3.0
2023-09-01 05:00:00,28,39.0,1.0,-9999.0,1.0,-9999.0,1.0,19.0921,1.8,21.7308,1.8,40.8229,1.8,-9999.0,1.0,-9999.0,1.0,13.4453,2.5,-9999.0,1.0,202.4,1.0,71.5,1.0,636.1,1.0,-9999.0,1.0,0.0,1.0,18.4,1.0,0.1,3.0
2023-09-01 06:00:00,28,56.0,1.0,-9999.0,1.0,-9999.0,1.0,26.3875,1.8,21.3403,1.8,47.7278,1.8,-9999.0,1.0,-9999.0,1.0,22.0325,2.5,-9999.0,1.0,214.3,1.0,73.8,1.0,636.4,1.0,-9999.0,1.0,0.17,1.0,17.8,1.0,0.1,3.0
2023-09-01 07:00:00,28,41.0,1.0,-9999.0,1.0,-9999.0,1.0,77.8378,2.2,27.245,1.8,105.083,1.8,-9999.0,1.0,-9999.0,1.0,10.2754,2.5,-9999.0,1.0,169.6,1.0,68.2,1.0,636.5,1.0,-9999.0,1.0,27.7,1.0,19.0,1.0,0.2,1.0
2023-09-01 08:00:00,28,38.0,1.0,-9999.0,1.0,-9999.0,1.0,53.6842,2.2,34.1497,1.8,87.8338,1.8,-9999.0,1.0,-9999.0,1.0,7.17076,2.5,-9999.0,1.0,100.7,1.0,56.4,1.0,636.7,1.0,-9999.0,1.0,113.36,1.0,22.4,1.0,0.0,1.0
2023-09-01 09:00:00,28,29.0,1.0,-9999.0,1.0,-9999.0,1.0,18.9353,1.8,37.9325,1.8,56.8678,1.8,-9999.0,1.0,-9999.0,1.0,6.62277,2.5,-9999.0,1.0,345.6,1.0,52.1,1.0,636.8,1.0,-9999.0,1.0,189.8,1.0,23.6,1.0,1.1,1.0
