codigo,fecha_hora,temperatura,calidad
419,2023-07-02 06:47:00,19.62,1
419,2023-07-02 06:48:00,19.65,1
419,2023-07-02 06:49:00,19.6,1
419,2023-07-02 06:50:00,19.65,1
419,2023-07-02 06:51:00,19.6,1
419,2023-07-02 06:52:00,19.6,1
419,2023-07-02 06:53:00,19.7,1
419,2023-07-02 06:54:00,19.7,1
419,2023-07-02 06:55:00,19.64,156272
419,2023-07-02 06:56:00,19.6,1
419,2023-07-02 06:57:00,19.61,1
419,2023-07-02 06:58:00,19.66,1
419,2023-07-02 06:59:00,19.61,1
419,2023-07-02 07:00:00,19.62,1
419,2023-07-02 07:01:00,19.61,1
419,2023-07-02 07:02:00,19.6,1
419,2023-07-02 07:03:00,19.67,1
419,2023-07-02 07:04:00,19.7,1
419,2023-07-02 07:05:00,19.66,1
419,2023-07-02 07:06:00,19.65,1
419,2023-07-02 07:07:00,19.63,1
419,2023-07-02 07:08:00,19.6,1
419,2023-07-02 07:09:00,19.6,1
419,2023-07-02 07:10:00,19.6,1
419,2023-07-02 07:11:00,19.7,1
419,2023-07-02 07:12:00,19.78,1
419,2023-07-02 07:13:00,19.8,1
419,2023-07-02 07:14:00,19.8,1
419,2023-07-02 07:15:00,19.8,1
419,2023-07-02 07:16:00,19.8,1
419,2023-07-02 07:17:00,19.87,1
419,2023-07-02 07:18:00,19.86,1
419,2023-07-02 07:19:00,19.8,1
419,2023-07-02 07:20:00,19.8,1
419,2023-07-02 07:21:00,19.8,1
419,2023-07-02 07:22:00,19.73,1
419,2023-07-02 07:23:00,19.72,1
419,2023-07-02 07:24:00,19.8,1
419,2023-07-02 07:25:00,19.89,1
419,2023-07-02 07:26:00,19.9,1
419,2023-07-02 07:27:00,19.9,1
419,2023-07-02 07:28:00,19.9,1
419,2023-07-02 07:29:00,19.89,1
419,2023-07-02 07:30:00,19.8,1
419,2023-07-02 07:31:00,19.87,1
419,2023-07-02 07:32:00,19.9,1
419,2023-07-02 07:33:00,19.9,1
419,2023-07-02 07:34:00,19.9,1
419,2023-07-02 07:35:00,19.9,1
419,2023-07-02 07:36:00,19.8,1
419,2023-07-02 07:37:00,19.87,1
419,2023-07-02 07:38:00,19.9,1
419,2023-07-02 07:39:00,19.9,1
419,2023-07-02 07:40:00,19.95,1
419,2023-07-02 07:41:00,19.98,1
419,2023-07-02 07:42:00,19.9,1
419,2023-07-02 07:43:00,19.93,1
419,2023-07-02 07:44:00,19.98,1
419,2023-07-02 07:45:00,19.98,1
419,2023-07-02 07:46:00,19.95,1
419,2023-07-02 07:47:00,20.0,1
419,2023-07-02 07:48:00,20.0,1
419,2023-07-02 07:49:00,20.0,1
419,2023-07-02 07:50:00,20.0,1
419,2023-07-02 07:51:00,20.0,1
419,2023-07-02 07:52:00,19.99,1
419,2023-07-02 07:53:00,20.0,1
419,2023-07-02 07:54:00,20.0,1
419,2023-07-02 07:55:00,19.98,1
419,2023-07-02 07:56:00,19.95,1
419,2023-07-02 07:57:00,19.92,1
419,2023-07-02 07:58:00,19.94,1
419,2023-07-02 07:59:00,19.96,1
419,2023-07-02 08:00:00,19.99,1
419,2023-07-02 08:01:00,20.0,1
419,2023-07-02 08:02:00,20.0,1
419,2023-07-02 08:03:00,19.95,1
419,2023-07-02 08:04:00,20.0,1
419,2023-07-02 08:05:00,19.98,1
419,2023-07-02 08:06:00,19.91,1
419,2023-07-02 08:07:00,19.98,1
419,2023-07-02 08:08:00,20.0,1
419,2023-07-02 08:09:00,20.0,1
419,2023-07-02 08:10:00,20.0,1
419,2023-07-02 08:11:00,20.04,1
419,2023-07-02 08:12:00,20.1,1
419,2023-07-02 08:13:00,20.0,1
419,2023-07-02 08:14:00,20.08,1
419,2023-07-02 08:15:00,20.02,1
419,2023-07-02 08:16:00,20.02,1
419,2023-07-02 08:17:00,20.04,1
419,2023-07-02 08:18:00,20.07,1
419,2023-07-02 08:19:00,20.1,1
419,2023-07-02 08:20:00,20.1,1
419,2023-07-02 08:21:00,20.17,1
419,2023-07-02 08:22:00,20.06,1
419,2023-07-02 08:23:00,20.06,1
419,2023-07-02 08:24:00,20.14,1
419,2023-07-02 08:25:00,20.17,1
419,2023-07-02 08:26:00,20.2,1
419,2023-07-02 08:27:00,20.2,1
419,2023-07-02 08:28:00,20.2,1
419,2023-07-02 08:29:00,20.2,1
419,2023-07-02 08:30:00,20.2,1
419,2023-07-02 08:31:00,20.2,1
419,2023-07-02 08:32:00,20.2,1
419,2023-07-02 08:33:00,20.21,1
419,2023-07-02 08:34:00,20.2,1
419,2023-07-02 08:35:00,20.24,1
419,2023-07-02 08:36:00,20.3,1
419,2023-07-02 08:37:00,20.3,1
419,2023-07-02 08:38:00,20.32,1
419,2023-07-02 08:39:00,20.38,1
419,2023-07-02 08:40:00,20.47,1
419,2023-07-02 08:41:00,20.57,1
419,2023-07-02 08:42:00,20.59,1
419,2023-07-02 08:43:00,20.6,1
419,2023-07-02 08:44:00,20.6,1
419,2023-07-02 08:45:00,20.64,1
419,2023-07-02 08:46:00,20.75,1
419,2023-07-02 08:47:00,20.8,1
419,2023-07-02 08:48:00,20.81,1
419,2023-07-02 08:49:00,20.96,1
419,2023-07-02 08:50:00,20.96,1
419,2023-07-02 08:51:00,21.06,1
419,2023-07-02 08:52:00,21.09,1
419,2023-07-02 08:53:00,21.01,1
419,2023-07-02 08:54:00,21.04,1
419,2023-07-02 08:55:00,21.0,1
419,2023-07-02 08:56:00,21.03,1
419,2023-07-02 08:57:00,21.15,1
419,2023-07-02 08:58:00,21.26,1
419,2023-07-02 08:59:00,21.3,1
419,2023-07-02 09:00:00,21.31,1
419,2023-07-02 09:01:00,21.3,1
419,2023-07-02 09:02:00,21.38,1
419,2023-07-02 09:03:00,21.49,1
419,2023-07-02 09:04:00,21.58,1
419,2023-07-02 09:05:00,21.59,1
419,2023-07-02 09:06:00,21.61,1
419,2023-07-02 09:07:00,21.73,1
419,2023-07-02 09:08:00,21.8,1
419,2023-07-02 09:09:00,21.77,1
419,2023-07-02 09:10:00,21.76,1
419,2023-07-02 09:11:00,21.72,1
419,2023-07-02 09:12:00,21.8,1
419,2023-07-02 09:13:00,21.87,1
419,2023-07-02 09:14:00,22.0,1
419,2023-07-02 09:15:00,22.14,1
419,2023-07-02 09:16:00,22.2,1
419,2023-07-02 09:17:00,22.14,1
419,2023-07-02 09:18:00,22.1,1
419,2023-07-02 09:19:00,22.17,1
419,2023-07-02 09:20:00,22.23,1
419,2023-07-02 09:21:00,22.33,1
419,2023-07-02 09:22:00,22.3,1
419,2023-07-02 09:23:00,22.3,1
419,2023-07-02 09:24:00,22.38,1
419,2023-07-02 09:25:00,22.4,1
419,2023-07-02 09:26:00,22.4,1
419,2023-07-02 09:27:00,22.4,1
419,2023-07-02 09:28:00,22.46,1
419,2023-07-02 09:29:00,22.62,1
419,2023-07-02 09:30:00,22.7,1
419,2023-07-02 09:31:00,22.73,1
419,2023-07-02 09:32:00,22.89,1
419,2023-07-02 09:33:00,22.9,1
419,2023-07-02 09:34:00,22.9,1
419,2023-07-02 09:35:00,22.83,1
419,2023-07-02 09:36:00,22.8,1
419,2023-07-02 09:37:00,22.85,1
419,2023-07-02 09:38:00,23.05,1
419,2023-07-02 09:39:00,23.29,1
419,2023-07-02 09:40:00,23.47,1
419,2023-07-02 09:41:00,23.48,1
419,2023-07-02 09:42:00,23.37,1
419,2023-07-02 09:43:00,23.3,1
419,2023-07-02 09:44:00,23.3,1
419,2023-07-02 09:45:00,23.3,1
419,2023-07-02 09:46:00,23.3,1
419,2023-07-02 09:47:00,23.3,1
419,2023-07-02 09:48:00,23.39,1
419,2023-07-02 09:49:00,23.5,1
419,2023-07-02 09:50:00,23.5,1
419,2023-07-02 09:51:00,23.56,1
419,2023-07-02 09:52:00,23.51,1
419,2023-07-02 09:53:00,23.29,1
419,2023-07-02 09:54:00,23.15,1
419,2023-07-02 09:55:00,23.1,1
419,2023-07-02 09:56:00,23.13,1
419,2023-07-02 09:57:00,23.2,1
419,2023-07-02 09:58:00,23.2,1
419,2023-07-02 09:59:00,23.2,1
419,2023-07-02 10:00:00,23.27,1
419,2023-07-02 10:01:00,23.3,1
419,2023-07-02 10:02:00,23.3,1
419,2023-07-02 10:03:00,23.3,1
419,2023-07-02 10:04:00,23.3,1
419,2023-07-02 10:05:00,23.29,1
419,2023-07-02 10:06:00,23.42,1
419,2023-07-02 10:07:00,23.56,1
419,2023-07-02 10:08:00,23.69,1
419,2023-07-02 10:09:00,23.61,1
419,2023-07-02 10:10:00,23.6,1
419,2023-07-02 10:11:00,23.62,1
419,2023-07-02 10:12:00,23.6,1
419,2023-07-02 10:13:00,23.54,1
419,2023-07-02 10:14:00,23.6,1
419,2023-07-02 10:15:00,23.6,1
419,2023-07-02 10:16:00,23.62,1
419,2023-07-02 10:17:00,23.55,1
419,2023-07-02 10:18:00,23.5,1
419,2023-07-02 10:19:00,23.5,1
419,2023-07-02 10:20:00,23.5,1
419,2023-07-02 10:21:00,23.6,1
419,2023-07-02 10:22:00,23.6,1
419,2023-07-02 10:23:00,23.65,1
419,2023-07-02 10:24:00,23.75,1
419,2023-07-02 10:25:00,23.92,1
419,2023-07-02 10:26:00,24.06,1
419,2023-07-02 10:27:00,24.25,1
419,2023-07-02 10:28:00,24.34,1
419,2023-07-02 10:29:00,24.41,1
419,2023-07-02 10:30:00,24.48,1
419,2023-07-02 10:31:00,24.4,1
419,2023-07-02 10:32:00,24.43,1
419,2023-07-02 10:33:00,24.5,1
419,2023-07-02 10:34:00,24.49,1
419,2023-07-02 10:35:00,24.27,1
419,2023-07-02 10:36:00,24.29,1
419,2023-07-02 10:37:00,24.21,1
419,2023-07-02 10:38:00,24.09,1
419,2023-07-02 10:39:00,24.0,1
419,2023-07-02 10:40:00,24.01,1
419,2023-07-02 10:41:00,24.0,1
419,2023-07-02 10:42:00,24.0,1
419,2023-07-02 10:43:00,23.97,1
419,2023-07-02 10:44:00,24.0,1
419,2023-07-02 10:45:00,24.01,1
419,2023-07-02 10:46:00,24.15,1
419,2023-07-02 10:47:00,24.2,1
419,2023-07-02 10:48:00,24.2,1
419,2023-07-02 10:49:00,24.2,1
419,2023-07-02 10:50:00,24.25,1
419,2023-07-02 10:51:00,24.3,1
419,2023-07-02 10:52:00,24.41,1
419,2023-07-02 10:53:00,24.63,1
419,2023-07-02 10:54:00,24.89,1
419,2023-07-02 10:55:00,25.18,1
419,2023-07-02 10:56:00,25.34,1
419,2023-07-02 10:57:00,25.4,1
419,2023-07-02 10:58:00,25.3,1
419,2023-07-02 10:59:00,25.37,1
419,2023-07-02 11:00:00,25.28,1
419,2023-07-02 11:01:00,24.99,1
419,2023-07-02 11:02:00,24.83,1
419,2023-07-02 11:03:00,24.7,1
419,2023-07-02 11:04:00,24.7,1
419,2023-07-02 11:05:00,24.7,1
419,2023-07-02 11:06:00,24.7,1
419,2023-07-02 11:07:00,24.69,1
419,2023-07-02 11:08:00,24.7,1
419,2023-07-02 11:09:00,24.77,1
419,2023-07-02 11:10:00,24.97,1
419,2023-07-02 11:11:00,25.09,1
419,2023-07-02 11:12:00,25.26,1
419,2023-07-02 11:13:00,25.49,1
419,2023-07-02 11:14:00,25.67,1
419,2023-07-02 11:15:00,25.72,1
419,2023-07-02 11:16:00,25.87,1
419,2023-07-02 11:17:00,25.9,1
419,2023-07-02 11:18:00,25.99,1
419,2023-07-02 11:19:00,25.93,1
419,2023-07-02 11:20:00,25.9,1
419,2023-07-02 11:21:00,25.92,1
419,2023-07-02 11:22:00,26.0,1
419,2023-07-02 11:23:00,26.04,1
419,2023-07-02 11:24:00,26.15,1
419,2023-07-02 11:25:00,26.15,1
419,2023-07-02 11:26:00,26.19,1
419,2023-07-02 11:27:00,26.02,1
419,2023-07-02 11:28:00,25.85,1
419,2023-07-02 11:29:00,25.64,1
419,2023-07-02 11:30:00,25.42,1
419,2023-07-02 11:31:00,25.4,1
419,2023-07-02 11:32:00,25.43,1
419,2023-07-02 11:33:00,25.55,1
419,2023-07-02 11:34:00,25.7,1
419,2023-07-02 11:35:00,25.89,1
419,2023-07-02 11:36:00,25.88,1
419,2023-07-02 11:37:00,25.61,1
419,2023-07-02 11:38:00,25.45,1
419,2023-07-02 11:39:00,25.34,1
419,2023-07-02 11:40:00,25.2,1
419,2023-07-02 11:41:00,25.15,1
419,2023-07-02 11:42:00,25.16,1
419,2023-07-02 11:43:00,25.3,1
419,2023-07-02 11:44:00,25.32,1
419,2023-07-02 11:45:00,25.3,1
419,2023-07-02 11:46:00,25.38,1
419,2023-07-02 11:47:00,25.46,1
419,2023-07-02 11:48:00,25.55,1
419,2023-07-02 11:49:00,25.55,1
419,2023-07-02 11:50:00,25.4,1
419,2023-07-02 11:51:00,25.24,1
419,2023-07-02 11:52:00,25.25,1
419,2023-07-02 11:53:00,25.29,1
419,2023-07-02 11:54:00,25.39,1
419,2023-07-02 11:55:00,25.44,1
419,2023-07-02 11:56:00,25.6,1
419,2023-07-02 11:57:00,25.82,1
419,2023-07-02 11:58:00,26.09,1
419,2023-07-02 11:59:00,26.2,1
419,2023-07-02 12:00:00,26.21,1
419,2023-07-02 12:01:00,26.3,1
419,2023-07-02 12:02:00,26.21,1
419,2023-07-02 12:03:00,26.07,1
419,2023-07-02 12:04:00,25.93,1
419,2023-07-02 12:05:00,25.84,1
419,2023-07-02 12:06:00,25.75,1
419,2023-07-02 12:07:00,25.62,1
419,2023-07-02 12:08:00,25.51,1
419,2023-07-02 12:09:00,25.5,1
419,2023-07-02 12:10:00,25.5,1
419,2023-07-02 12:11:00,25.57,1
419,2023-07-02 12:12:00,25.6,1
419,2023-07-02 12:13:00,25.6,1
419,2023-07-02 12:14:00,25.61,1
419,2023-07-02 12:15:00,25.81,1
419,2023-07-02 12:16:00,25.95,1
419,2023-07-02 12:17:00,26.07,1
419,2023-07-02 12:18:00,26.22,1
419,2023-07-02 12:19:00,26.13,1
419,2023-07-02 12:20:00,26.15,1
419,2023-07-02 12:21:00,26.05,1
419,2023-07-02 12:22:00,26.14,1
419,2023-07-02 12:23:00,26.14,1
419,2023-07-02 12:24:00,26.24,1
419,2023-07-02 12:25:00,26.22,1
419,2023-07-02 12:26:00,26.36,1
419,2023-07-02 12:27:00,26.41,1
419,2023-07-02 12:28:00,26.5,1
419,2023-07-02 12:29:00,26.45,1
419,2023-07-02 12:30:00,26.3,1
419,2023-07-02 12:31:00,26.14,1
419,2023-07-02 12:32:00,26.12,1
419,2023-07-02 12:33:00,26.28,1
419,2023-07-02 12:34:00,26.48,1
419,2023-07-02 12:35:00,26.65,1
419,2023-07-02 12:36:00,26.64,1
419,2023-07-02 12:37:00,26.47,1
419,2023-07-02 12:38:00,26.4,1
419,2023-07-02 12:39:00,26.34,1
419,2023-07-02 12:40:00,26.3,1
419,2023-07-02 12:41:00,26.21,1
419,2023-07-02 12:42:00,26.2,1
419,2023-07-02 12:43:00,26.23,1
419,2023-07-02 12:44:00,26.38,1
419,2023-07-02 12:45:00,26.42,1
419,2023-07-02 12:46:00,26.24,1
419,2023-07-02 12:47:00,26.15,1
419,2023-07-02 12:48:00,26.2,1
419,2023-07-02 12:49:00,26.16,1
419,2023-07-02 12:50:00,26.14,1
419,2023-07-02 12:51:00,26.23,1
419,2023-07-02 12:52:00,26.28,1
419,2023-07-02 12:53:00,26.03,1
419,2023-07-02 12:54:00,25.75,1
419,2023-07-02 12:55:00,25.62,1
419,2023-07-02 12:56:00,25.52,1
419,2023-07-02 12:57:00,25.11,1
419,2023-07-02 12:58:00,24.78,1
419,2023-07-02 12:59:00,24.58,1
419,2023-07-02 13:00:00,24.45,1
419,2023-07-02 13:01:00,24.32,1
419,2023-07-02 13:02:00,24.13,1
419,2023-07-02 13:03:00,23.89,1
419,2023-07-02 13:04:00,23.68,1
419,2023-07-02 13:05:00,23.46,1
419,2023-07-02 13:06:00,23.29,1
419,2023-07-02 13:07:00,23.18,1
419,2023-07-02 13:08:00,23.15,1
419,2023-07-02 13:09:00,23.07,1
419,2023-07-02 13:10:00,23.0,1
419,2023-07-02 13:11:00,23.05,1
419,2023-07-02 13:12:00,23.05,1
419,2023-07-02 13:13:00,22.95,1
419,2023-07-02 13:14:00,23.0,1
419,2023-07-02 13:15:00,22.97,1
419,2023-07-02 13:16:00,22.88,1
419,2023-07-02 13:17:00,22.8,1
419,2023-07-02 13:18:00,22.82,1
419,2023-07-02 13:19:00,22.8,1
419,2023-07-02 13:20:00,22.79,1
419,2023-07-02 13:21:00,22.69,1
419,2023-07-02 13:22:00,22.6,1
419,2023-07-02 13:23:00,22.6,1
419,2023-07-02 13:24:00,22.6,1
419,2023-07-02 13:25:00,22.6,1
419,2023-07-02 13:26:00,22.6,1
419,2023-07-02 13:27:00,22.69,1
419,2023-07-02 13:28:00,22.7,1
419,2023-07-02 13:29:00,22.68,1
419,2023-07-02 13:30:00,22.61,1
419,2023-07-02 13:31:00,22.35,1
419,2023-07-02 13:32:00,22.22,1
419,2023-07-02 13:33:00,22.12,1
419,2023-07-02 13:34:00,22.04,1
419,2023-07-02 13:35:00,22.0,1
419,2023-07-02 13:36:00,22.0,1
419,2023-07-02 13:37:00,21.92,1
419,2023-07-02 13:38:00,21.88,1
419,2023-07-02 13:39:00,21.82,1
419,2023-07-02 13:40:00,21.86,1
419,2023-07-02 13:41:00,21.8,1
419,2023-07-02 13:42:00,21.8,1
419,2023-07-02 13:43:00,21.78,1
419,2023-07-02 13:44:00,21.71,1
419,2023-07-02 13:45:00,21.72,1
419,2023-07-02 13:46:00,21.76,1
419,2023-07-02 13:47:00,21.8,1
419,2023-07-02 13:48:00,21.79,1
419,2023-07-02 13:49:00,21.78,1
419,2023-07-02 13:50:00,21.8,1
419,2023-07-02 13:51:00,21.8,1
419,2023-07-02 13:52:00,21.8,1
419,2023-07-02 13:53:00,21.77,1
419,2023-07-02 13:54:00,21.64,1
419,2023-07-02 13:55:00,21.68,1
419,2023-07-02 13:56:00,21.76,1
419,2023-07-02 13:57:00,21.85,156272
419,2023-07-02 13:58:00,21.82,1
419,2023-07-02 13:59:00,21.75,1
419,2023-07-02 14:00:00,21.8,1
419,2023-07-02 14:01:00,21.8,1
419,2023-07-02 14:02:00,21.8,1
419,2023-07-02 14:03:00,21.73,1
419,2023-07-02 14:04:00,21.64,1
419,2023-07-02 14:05:00,21.69,1
419,2023-07-02 14:06:00,21.64,1
419,2023-07-02 14:07:00,21.5,1
419,2023-07-02 14:08:00,21.55,1
419,2023-07-02 14:09:00,21.6,1
419,2023-07-02 14:10:00,21.6,1
419,2023-07-02 14:11:00,21.6,1
419,2023-07-02 14:12:00,21.6,1
419,2023-07-02 14:13:00,21.69,1
419,2023-07-02 14:14:00,21.7,1
419,2023-07-02 14:15:00,21.7,1
419,2023-07-02 14:16:00,21.71,1
419,2023-07-02 14:17:00,21.75,1
419,2023-07-02 14:18:00,21.7,1
419,2023-07-02 14:19:00,21.79,1
419,2023-07-02 14:20:00,21.8,1
419,2023-07-02 14:21:00,21.81,1
419,2023-07-02 14:22:00,21.8,1
419,2023-07-02 14:23:00,21.87,1
419,2023-07-02 14:24:00,22.04,1
419,2023-07-02 14:25:00,22.2,1
419,2023-07-02 14:26:00,22.3,1
419,2023-07-02 14:27:00,22.39,1
419,2023-07-02 14:28:00,22.41,1
419,2023-07-02 14:29:00,22.4,1
419,2023-07-02 14:30:00,22.36,1
419,2023-07-02 14:31:00,22.31,1
419,2023-07-02 14:32:00,22.41,1
419,2023-07-02 14:33:00,22.56,1
419,2023-07-02 14:34:00,22.73,1
419,2023-07-02 14:35:00,22.87,1
419,2023-07-02 14:36:00,22.9,1
419,2023-07-02 14:37:00,23.01,1
419,2023-07-02 14:38:00,23.1,1
419,2023-07-02 14:39:00,23.21,1
419,2023-07-02 14:40:00,23.31,1
419,2023-07-02 14:41:00,23.39,1
419,2023-07-02 14:42:00,23.51,1
419,2023-07-02 14:43:00,23.64,1
419,2023-07-02 14:44:00,23.81,1
419,2023-07-02 14:45:00,23.8,1
419,2023-07-02 14:46:00,23.8,1
419,2023-07-02 14:47:00,23.81,1
419,2023-07-02 14:48:00,23.84,1
419,2023-07-02 14:49:00,23.82,1
419,2023-07-02 14:50:00,23.96,1
419,2023-07-02 14:51:00,23.99,1
419,2023-07-02 14:52:00,24.07,1
419,2023-07-02 14:53:00,24.11,1
419,2023-07-02 14:54:00,24.18,1
419,2023-07-02 14:55:00,24.36,1
419,2023-07-02 14:56:00,24.4,1
419,2023-07-02 14:57:00,24.35,1
419,2023-07-02 14:58:00,24.24,1
419,2023-07-02 14:59:00,24.24,1
419,2023-07-02 15:00:00,24.32,1
419,2023-07-02 15:01:00,24.47,1
419,2023-07-02 15:02:00,24.48,1
419,2023-07-02 15:03:00,24.39,1
419,2023-07-02 15:04:00,24.3,1
419,2023-07-02 15:05:00,24.37,1
419,2023-07-02 15:06:00,24.49,1
419,2023-07-02 15:07:00,24.58,1
419,2023-07-02 15:08:00,24.79,1
419,2023-07-02 15:09:00,25.02,1
419,2023-07-02 15:10:00,25.13,1
419,2023-07-02 15:11:00,24.97,1
419,2023-07-02 15:12:00,24.94,1
419,2023-07-02 15:13:00,25.04,1
419,2023-07-02 15:14:00,25.06,1
419,2023-07-02 15:15:00,25.05,1
419,2023-07-02 15:16:00,25.03,1
419,2023-07-02 15:17:00,25.25,1
419,2023-07-02 15:18:00,25.47,1
419,2023-07-02 15:19:00,25.43,1
419,2023-07-02 15:20:00,25.29,1
419,2023-07-02 15:21:00,25.17,1
419,2023-07-02 15:22:00,25.12,1
419,2023-07-02 15:23:00,25.1,1
419,2023-07-02 15:24:00,25.02,1
419,2023-07-02 15:25:00,25.1,1
419,2023-07-02 15:26:00,25.13,1
419,2023-07-02 15:27:00,25.13,1
419,2023-07-02 15:28:00,25.0,1
419,2023-07-02 15:29:00,24.89,1
419,2023-07-02 15:30:00,24.8,1
419,2023-07-02 15:31:00,24.82,1
419,2023-07-02 15:32:00,24.8,1
419,2023-07-02 15:33:00,24.71,1
419,2023-07-02 15:34:00,24.63,1
419,2023-07-02 15:35:00,24.55,1
419,2023-07-02 15:36:00,24.5,1
419,2023-07-02 15:37:00,24.5,1
419,2023-07-02 15:38:00,24.48,1
419,2023-07-02 15:39:00,24.4,1
419,2023-07-02 15:40:00,24.4,1
419,2023-07-02 15:41:00,24.4,1
419,2023-07-02 15:42:00,24.4,1
419,2023-07-02 15:43:00,24.31,1
419,2023-07-02 15:44:00,24.3,1
419,2023-07-02 15:45:00,24.3,1
419,2023-07-02 15:46:00,24.38,1
419,2023-07-02 15:47:00,24.4,1
419,2023-07-02 15:48:00,24.31,1
419,2023-07-02 15:49:00,24.3,1
419,2023-07-02 15:50:00,24.26,1
419,2023-07-02 15:51:00,24.14,1
419,2023-07-02 15:52:00,24.1,1
419,2023-07-02 15:53:00,24.1,1
419,2023-07-02 15:54:00,24.07,1
419,2023-07-02 15:55:00,24.0,1
419,2023-07-02 15:56:00,23.99,1
419,2023-07-02 15:57:00,23.9,1
419,2023-07-02 15:58:00,23.9,1
419,2023-07-02 15:59:00,23.9,1
419,2023-07-02 16:00:00,23.82,1
419,2023-07-02 16:01:00,23.8,1
419,2023-07-02 16:02:00,23.81,1
419,2023-07-02 16:03:00,23.8,1
419,2023-07-02 16:04:00,23.8,1
419,2023-07-02 16:05:00,23.8,1
419,2023-07-02 16:06:00,23.8,1
419,2023-07-02 16:07:00,23.8,1
419,2023-07-02 16:08:00,23.72,1
419,2023-07-02 16:09:00,23.7,1
419,2023-07-02 16:10:00,23.7,1
419,2023-07-02 16:11:00,23.69,1
419,2023-07-02 16:12:00,23.7,1
419,2023-07-02 16:13:00,23.7,1
419,2023-07-02 16:14:00,23.7,1
419,2023-07-02 16:15:00,23.7,1
419,2023-07-02 16:16:00,23.7,1
419,2023-07-02 16:17:00,23.7,1
419,2023-07-02 16:18:00,23.7,1
419,2023-07-02 16:19:00,23.7,1
419,2023-07-02 16:20:00,23.7,1
419,2023-07-02 16:21:00,23.7,1
419,2023-07-02 16:22:00,23.7,1
419,2023-07-02 16:23:00,23.73,1
419,2023-07-02 16:24:00,23.76,1
419,2023-07-02 16:25:00,23.7,1
419,2023-07-02 16:26:00,23.69,1
419,2023-07-02 16:27:00,23.6,1
419,2023-07-02 16:28:00,23.6,1
419,2023-07-02 16:29:00,23.69,1
419,2023-07-02 16:30:00,23.63,1
419,2023-07-02 16:31:00,23.6,1
419,2023-07-02 16:32:00,23.51,1
419,2023-07-02 16:33:00,23.5,1
419,2023-07-02 16:34:00,23.41,1
419,2023-07-02 16:35:00,23.4,1
419,2023-07-02 16:36:00,23.4,1
419,2023-07-02 16:37:00,23.4,1
419,2023-07-02 16:38:00,23.36,1
419,2023-07-02 16:39:00,23.4,1
419,2023-07-02 16:40:00,23.4,1
419,2023-07-02 16:41:00,23.4,1
419,2023-07-02 16:42:00,23.4,1
419,2023-07-02 16:43:00,23.4,1
419,2023-07-02 16:44:00,23.45,1
419,2023-07-02 16:45:00,23.44,1
419,2023-07-02 16:46:00,23.4,1
419,2023-07-02 16:47:00,23.33,1
419,2023-07-02 16:48:00,23.3,1
419,2023-07-02 16:49:00,23.22,1
419,2023-07-02 16:50:00,23.21,1
419,2023-07-02 16:51:00,23.2,1
419,2023-07-02 16:52:00,23.2,1
419,2023-07-02 16:53:00,23.2,1
419,2023-07-02 16:54:00,23.15,1
419,2023-07-02 16:55:00,23.1,1
419,2023-07-02 16:56:00,23.2,1
419,2023-07-02 16:57:00,23.2,1
419,2023-07-02 16:58:00,23.2,1
419,2023-07-02 16:59:00,23.2,1
419,2023-07-02 17:00:00,23.2,1
419,2023-07-02 17:01:00,23.2,1
419,2023-07-02 17:02:00,23.2,1
419,2023-07-02 17:03:00,23.2,1
419,2023-07-02 17:04:00,23.2,1
419,2023-07-02 17:05:00,23.2,1
419,2023-07-02 17:06:00,23.2,1
419,2023-07-02 17:07:00,23.2,1
419,2023-07-02 17:08:00,23.2,1
419,2023-07-02 17:09:00,23.2,1
419,2023-07-02 17:10:00,23.2,1
419,2023-07-02 17:11:00,23.2,1
419,2023-07-02 17:12:00,23.2,1
419,2023-07-02 17:13:00,23.3,1
419,2023-07-02 17:14:00,23.3,1
419,2023-07-02 17:15:00,23.26,1
419,2023-07-02 17:16:00,23.29,1
419,2023-07-02 17:17:00,23.3,1
419,2023-07-02 17:18:00,23.3,1
419,2023-07-02 17:19:00,23.3,1
419,2023-07-02 17:20:00,23.37,1
419,2023-07-02 17:21:00,23.34,1
419,2023-07-02 17:22:00,23.3,1
419,2023-07-02 17:23:00,23.32,1
419,2023-07-02 17:24:00,23.4,1
419,2023-07-02 17:25:00,23.4,1
419,2023-07-02 17:26:00,23.46,1
419,2023-07-02 17:27:00,23.45,1
419,2023-07-02 17:28:00,23.4,1
419,2023-07-02 17:29:00,23.4,1
419,2023-07-02 17:30:00,23.4,1
419,2023-07-02 17:31:00,23.39,1
419,2023-07-02 17:32:00,23.3,1
419,2023-07-02 17:33:00,23.3,1
419,2023-07-02 17:34:00,23.3,1
419,2023-07-02 17:35:00,23.3,1
419,2023-07-02 17:36:00,23.3,1
419,2023-07-02 17:37:00,23.3,1
419,2023-07-02 17:38:00,23.34,1
419,2023-07-02 17:39:00,23.37,1
419,2023-07-02 17:40:00,23.3,1
419,2023-07-02 17:41:00,23.3,1
419,2023-07-02 17:42:00,23.3,1
419,2023-07-02 17:43:00,23.3,1
419,2023-07-02 17:44:00,23.23,1
419,2023-07-02 17:45:00,23.2,1
419,2023-07-02 17:46:00,23.2,1
419,2023-07-02 17:47:00,23.2,1
419,2023-07-02 17:48:00,23.2,1
419,2023-07-02 17:49:00,23.2,1
419,2023-07-02 17:50:00,23.2,1
419,2023-07-02 17:51:00,23.2,1
