,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2018-04-04 04:00:00,12,22.0,1.0,27.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,12.2492,1.0,80.6208,1.0,640.095,3.1,0.0,1.0,0.0,1.0,18.6321,1.0,0.776878,1.0
2018-04-04 05:00:00,12,29.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,33.6261,1.0,80.6893,1.0,640.328,3.1,0.0,1.0,0.0,1.0,18.4189,1.0,0.782778,1.0
2018-04-04 06:00:00,12,35.0,1.0,55.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.8507,1.0,80.3063,1.0,640.482,3.1,0.0,1.0,0.0,1.0,18.1596,1.0,0.962136,1.0
2018-04-04 07:00:00,12,38.0,1.0,60.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,339.718,1.0,77.3603,1.0,640.737,3.1,0.0,1.0,18.6925,1.0,18.3762,1.0,0.325312,1.0
2018-04-04 08:00:00,12,46.0,1.0,64.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,252.266,1.0,71.8867,1.0,640.998,3.1,0.0,1.0,121.027,1.0,19.5596,1.0,0.405285,1.0
2018-04-04 09:00:00,12,53.0,1.0,68.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,182.115,1.0,65.3613,1.0,641.329,3.1,0.0,1.0,253.188,1.0,20.9257,1.0,0.17705,1.0
2018-04-04 10:00:00,12,38.0,1.0,55.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.6447,1.0,55.7257,1.0,641.568,3.1,0.0,1.0,393.866,1.0,22.4219,1.0,0.361816,1.0
2018-04-04 11:00:00,12,34.0,1.0,54.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,9.18343,1.0,49.7979,1.0,641.347,3.1,0.0,1.0,463.557,1.0,23.58,1.0,0.321543,1.0
2018-04-04 12:00:00,12,46.0,1.0,61.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,39.8496,1.0,41.5076,1.0,640.681,3.1,0.0,1.0,873.539,1.0,25.3641,1.0,0.271902,1.0
2018-04-04 13:00:00,12,32.0,1.0,46.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,288.549,1.0,37.8991,1.0,639.655,3.1,0.0,1.0,909.547,1.0,26.6123,1.0,0.30822,1.0
2018-04-04 14:00:00,12,21.0,1.0,34.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,8.63871,1.0,33.0369,1.0,638.592,3.1,0.0,1.0,865.172,1.0,27.9326,1.0,0.839892,1.0
2018-04-04 15:00:00,12,28.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,27.0148,1.0,33.6771,1.0,638.093,3.1,0.0,1.0,383.078,1.0,27.6859,1.0,1.61659,1.0
2018-04-04 16:00:00,12,25.0,1.0,43.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,188.239,1.0,55.1413,1.0,638.535,3.1,0.0,1.0,43.1161,1.0,21.9661,1.0,1.31931,1.0
2018-04-04 17:00:00,12,23.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,189.514,1.0,73.2145,1.0,639.19,3.1,0.0,1.0,5.27778,1.0,19.8571,1.0,0.689393,1.0
2018-04-04 18:00:00,12,20.0,1.0,44.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,256.417,1.0,83.5012,1.0,639.518,3.1,0.0,1.0,1.85,1.0,18.4254,1.0,0.238415,1.0
2018-04-04 19:00:00,12,38.0,1.0,62.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,298.494,1.0,77.9147,1.0,639.989,3.1,0.0,1.0,0.0,1.0,19.3556,1.0,0.178509,1.0
2018-04-04 20:00:00,12,35.0,1.0,69.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,234.255,1.0,76.17,1.0,640.721,3.1,0.0,1.0,0.0,1.0,19.6291,1.0,0.81197,1.0
2018-04-04 21:00:00,12,25.0,1.0,72.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,247.69,1.0,75.2338,1.0,641.342,3.1,0.0,1.0,0.0,1.0,19.7166,1.0,0.728426,1.0
2018-04-04 22:00:00,12,40.0,1.0,66.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,228.013,1.0,73.7988,1.0,641.648,3.1,0.0,1.0,0.0,1.0,19.6609,1.0,0.980945,1.0
2018-04-04 23:00:00,12,19.0,1.0,39.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,274.4,1.0,74.6402,1.0,641.795,3.1,0.0,1.0,0.0,1.0,19.5692,1.0,0.957205,1.0
2018-04-05 00:00:00,12,46.0,1.0,63.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,212.141,1.0,75.5451,1.0,641.517,3.1,0.0,1.0,0.0,1.0,19.3537,1.0,0.676928,1.0
2018-04-05 01:00:00,12,25.0,1.0,38.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.61043,1.0,76.4384,1.0,641.111,3.1,0.0,1.0,0.0,1.0,18.935,1.0,0.425071,1.0
2018-04-05 02:00:00,12,27.0,1.0,47.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.9085,1.0,79.8623,1.0,640.711,3.1,0.0,1.0,0.0,1.0,18.5113,1.0,0.831908,1.0
2018-04-05 03:00:00,12,20.0,1.0,28.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.2099,1.0,78.071,1.0,640.433,3.1,0.0,1.0,0.0,1.0,18.4871,1.0,0.789109,1.0
2018-04-05 04:00:00,12,27.0,1.0,40.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,299.22,1.0,79.199,1.0,640.073,3.1,0.0,1.0,0.0,1.0,18.1978,1.0,1.52199,1.0
2018-04-05 05:00:00,12,33.0,1.0,44.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,134.748,1.0,74.1309,1.0,640.302,3.1,0.0,1.0,0.0,1.0,18.133,1.0,0.7635,1.0
2018-04-05 06:00:00,12,45.0,1.0,74.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,303.803,1.0,78.8334,1.0,640.645,3.1,0.0,1.0,0.0,1.0,18.0988,1.0,0.490135,1.0
2018-04-05 07:00:00,12,50.0,1.0,73.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,251.34,1.0,76.9297,1.0,641.12,3.1,0.0,1.0,20.8114,1.0,18.4037,1.0,1.32226,1.0
2018-04-05 08:00:00,12,58.0,1.0,85.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,208.399,1.0,72.2318,1.0,641.657,3.1,0.0,1.0,81.5097,1.0,19.1276,1.0,0.578977,1.0
2018-04-05 09:00:00,12,72.0,1.0,100.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,262.493,1.0,66.5786,1.0,641.825,3.1,0.0,1.0,272.686,1.0,20.2408,1.0,0.630426,1.0
2018-04-05 10:00:00,12,72.0,1.0,108.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,41.2384,1.0,54.703,1.0,641.404,3.1,0.0,1.0,584.591,1.0,22.876,1.0,0.282184,1.0
2018-04-05 11:00:00,12,79.0,2.3,113.0,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,178.804,1.0,44.2122,1.0,640.801,3.1,0.0,1.0,696.372,1.0,24.8171,1.0,0.0416011,1.0
2018-04-05 12:00:00,12,70.0,1.0,83.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,277.319,1.0,34.4942,1.0,640.149,3.1,0.0,1.0,601.031,1.0,26.3512,1.0,0.413251,1.0
2018-04-05 13:00:00,12,41.0,1.0,54.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,259.584,1.0,28.8429,1.0,639.346,3.1,0.0,1.0,765.491,1.0,27.5191,1.0,0.707097,1.0
2018-04-05 14:00:00,12,39.0,1.0,52.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.75884,1.0,28.3082,1.0,638.497,3.1,0.0,1.0,718.929,1.0,28.3216,1.0,0.677533,1.0
2018-04-05 15:00:00,12,36.0,1.0,71.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.54791,1.0,33.1817,1.0,637.989,3.1,0.0,1.0,462.748,1.0,27.6468,1.0,1.24383,1.0
2018-04-05 16:00:00,12,21.0,1.0,44.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,115.563,1.0,49.1946,1.0,638.306,3.1,0.0,1.0,46.3964,1.0,23.4982,1.0,0.407528,1.0
2018-04-05 17:00:00,12,12.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,202.042,1.0,58.9259,1.0,638.621,3.1,0.0,1.0,55.8869,1.0,21.6812,1.0,0.834425,1.0
2018-04-05 18:00:00,12,22.0,1.0,53.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,147.177,1.0,60.4361,1.0,638.98,3.1,0.0,1.0,12.8506,1.0,21.6383,1.0,0.711135,1.0
2018-04-05 19:00:00,12,29.0,1.0,63.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.40966,1.0,63.3383,1.0,639.413,3.1,0.0,1.0,0.0,1.0,21.208,1.0,0.543873,1.0
2018-04-05 20:00:00,12,19.0,1.0,44.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,24.0283,1.0,69.9732,1.0,639.994,3.1,0.0,1.0,0.0,1.0,20.0095,1.0,1.04241,1.0
2018-04-05 21:00:00,12,14.0,1.0,28.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.5277,1.0,74.9701,1.0,640.581,3.1,0.0,1.0,0.0,1.0,19.096,1.0,0.785355,1.0
2018-04-05 22:00:00,12,7.0,2.1,23.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,210.519,1.0,91.8041,1.0,641.453,3.1,0.0,1.0,0.0,1.0,17.0907,1.0,0.608593,1.0
2018-04-05 23:00:00,12,8.0,1.0,14.0,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,226.91,1.0,95.2719,1.0,641.854,3.1,0.0,1.0,0.0,1.0,16.5501,1.0,0.688053,1.0
2018-04-06 00:00:00,12,17.0,2.6,13.0,2.6,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,283.873,1.0,95.6164,1.0,641.858,3.1,0.0,1.0,0.0,1.0,16.0913,1.0,0.343124,1.0
2018-04-06 01:00:00,12,17.0,1.0,22.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,280.038,1.0,95.7708,1.0,641.498,3.1,0.0,1.0,0.0,1.0,16.2878,1.0,0.043039,1.0
2018-04-06 02:00:00,12,7.0,2.1,18.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,203.658,1.0,92.7807,1.0,641.036,3.1,0.0,1.0,0.0,1.0,16.3138,1.0,0.191105,1.0
2018-04-06 03:00:00,12,11.0,1.0,18.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,236.454,1.0,90.7798,1.0,640.745,3.1,0.0,1.0,0.0,1.0,16.4009,1.0,0.0817065,1.0
2018-04-06 04:00:00,12,19.0,1.0,20.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,186.919,1.0,89.9542,1.0,640.725,3.1,0.0,1.0,0.0,1.0,16.4958,1.0,0.161996,1.0
2018-04-06 05:00:00,12,12.0,1.0,14.0,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,275.75,1.0,91.3655,1.0,641.004,3.1,0.0,1.0,0.0,1.0,15.9272,1.0,0.0053273,1.0
2018-04-06 06:00:00,12,19.0,1.0,28.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,299.383,1.0,90.3252,1.0,641.366,3.1,0.0,1.0,0.0,1.0,16.0038,1.0,0.0348812,1.0
2018-04-06 07:00:00,12,29.0,1.0,34.0,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,257.991,1.0,88.331,1.0,641.751,3.1,0.0,1.0,8.7375,1.0,16.4223,1.0,0.0256594,1.0
2018-04-06 08:00:00,12,37.0,1.0,42.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,217.292,1.0,85.2793,1.0,642.376,3.1,0.0,1.0,56.5922,1.0,16.9971,1.0,0.248137,1.0
2018-04-06 09:00:00,12,39.0,1.0,44.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,209.801,1.0,79.7879,1.0,642.775,3.1,0.0,1.0,197.145,1.0,17.9371,1.0,0.535559,1.0
2018-04-06 10:00:00,12,45.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,207.947,1.0,65.4707,1.0,642.8,3.1,0.0,1.0,297.007,1.0,19.5207,1.0,0.338704,1.0
2018-04-06 11:00:00,12,39.0,1.0,58.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,260.236,1.0,59.5866,1.0,642.468,3.1,0.0,1.0,341.866,1.0,20.7343,1.0,0.542477,1.0
2018-04-06 12:00:00,12,53.0,1.0,64.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,178.812,1.0,53.3909,1.0,641.936,3.1,0.0,1.0,350.745,1.0,21.9368,1.0,0.33332,1.0
2018-04-06 13:00:00,12,27.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,10.5663,1.0,44.3692,1.0,641.141,3.1,0.0,1.0,436.715,1.0,23.1723,1.0,0.0471101,1.0
2018-04-06 14:00:00,12,43.0,1.0,66.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,249.98,1.0,44.1979,1.0,640.342,3.1,0.0,1.0,247.467,1.0,23.6301,1.0,0.585554,1.0
2018-04-06 15:00:00,12,44.0,1.0,63.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,255.292,1.0,45.8616,1.0,639.768,3.1,0.0,1.0,129.359,1.0,23.1849,1.0,1.13786,1.0
2018-04-06 16:00:00,12,40.0,1.0,70.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.1914,1.0,46.0058,1.0,639.271,3.1,0.0,1.0,359.444,1.0,23.6901,1.0,0.432433,1.0
2018-04-06 17:00:00,12,40.0,1.0,85.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.331,1.0,51.5112,1.0,639.222,3.1,0.0,1.0,179.795,1.0,22.9747,1.0,1.07068,1.0
2018-04-06 18:00:00,12,44.0,1.0,88.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,30.512,1.0,53.9366,1.0,639.579,3.1,0.0,1.0,15.3828,1.0,21.993,1.0,0.610786,1.0
2018-04-06 19:00:00,12,28.0,1.0,74.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.285,1.0,57.3965,1.0,640.104,3.1,0.0,1.0,0.0,1.0,21.1347,1.0,0.679057,1.0
2018-04-06 20:00:00,12,31.0,1.0,66.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.0846,1.0,63.4106,1.0,640.71,3.1,0.0,1.0,0.0,1.0,20.6097,1.0,0.980028,1.0
2018-04-06 21:00:00,12,27.0,1.0,51.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,24.0434,1.0,68.4648,1.0,641.111,3.1,0.0,1.0,0.0,1.0,20.1944,1.0,0.608208,1.0
2018-04-06 22:00:00,12,35.0,1.0,51.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.507,1.0,70.2875,1.0,641.545,3.1,0.0,1.0,0.0,1.0,20.0114,1.0,0.732116,1.0
2018-04-06 23:00:00,12,26.0,1.0,35.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.4046,1.0,74.659,1.0,641.769,3.1,0.0,1.0,0.0,1.0,19.5187,1.0,0.781014,1.0
2018-04-07 00:00:00,12,22.0,1.0,32.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.458,1.0,76.0942,1.0,641.654,3.1,0.0,1.0,0.0,1.0,19.1915,1.0,0.793466,1.0
2018-04-07 01:00:00,12,30.0,1.0,41.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,359.368,1.0,77.9694,1.0,641.376,3.1,0.0,1.0,0.0,1.0,18.8079,1.0,0.614734,1.0
2018-04-07 02:00:00,12,18.0,1.0,25.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,359.122,1.0,77.5973,1.0,640.902,3.1,0.0,1.0,0.0,1.0,18.6172,1.0,0.633984,1.0
2018-04-07 03:00:00,12,21.0,1.0,33.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,325.255,1.0,78.0919,1.0,640.498,3.1,0.0,1.0,0.0,1.0,18.5253,1.0,0.456659,1.0
2018-04-07 04:00:00,12,26.0,1.0,38.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,339.317,1.0,78.5211,1.0,640.457,3.1,0.0,1.0,0.0,1.0,18.4785,1.0,0.634578,1.0
2018-04-07 05:00:00,12,23.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.1328,1.0,80.3178,1.0,640.827,3.1,0.0,1.0,0.0,1.0,18.1962,1.0,0.625952,1.0
2018-04-07 06:00:00,12,25.0,1.0,43.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.8263,1.0,80.4586,1.0,641.326,3.1,0.0,1.0,0.0,1.0,18.0486,1.0,0.715535,1.0
2018-04-07 07:00:00,12,34.0,1.0,61.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.77849,1.0,79.5849,1.0,641.678,3.1,0.0,1.0,15.9828,1.0,18.2512,1.0,0.755588,1.0
2018-04-07 08:00:00,12,40.0,1.0,66.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,261.586,1.0,74.0721,1.0,642.049,3.1,0.0,1.0,91.4192,1.0,19.0114,1.0,0.661975,1.0
2018-04-07 09:00:00,12,67.0,1.0,102.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,262.997,1.0,64.5828,1.0,642.384,3.1,0.0,1.0,258.911,1.0,20.4405,1.0,0.167008,1.0
2018-04-07 10:00:00,12,50.0,1.0,76.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,186.192,1.0,52.9012,1.0,642.234,3.1,0.0,1.0,504.926,1.0,22.5562,1.0,0.255342,1.0
2018-04-07 11:00:00,12,35.0,1.0,54.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,197.234,1.0,39.4685,1.0,641.703,3.1,0.0,1.0,676.861,1.0,24.2724,1.0,0.531314,1.0
