Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2023-12-01 00:00:00,101,18.0,1.0,31.0,1.0,-9999.0,1.0,7.0046,1.0,9.2738,1.0,16.2784,1.0,0.7,1.0,0.677792,1.0,2.80554,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-12-01 01:00:00,101,10.0,1.0,12.0,1.0,-9999.0,1.0,2.487,1.0,2.4029,1.0,4.8899,1.0,6.19322,1.0,0.562136,1.0,0.775667,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-12-01 02:00:00,101,10.0,1.0,17.0,1.0,-9999.0,1.0,0.9829,1.0,2.5713,1.0,3.5542,1.0,4.72167,1.0,0.54283,1.0,0.550673,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-12-01 03:00:00,101,16.0,1.0,13.0,2.6,-9999.0,1.0,11.446,1.0,3.7755,1.0,15.2216,1.0,4.13333,1.0,0.736339,1.0,0.518785,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-12-01 04:00:00,101,17.0,1.0,24.0,1.0,-9999.0,1.0,8.4271,1.0,4.9432,1.0,13.3704,1.0,2.41667,1.0,0.685791,1.0,1.13377,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-12-01 05:00:00,101,11.0,1.0,22.0,1.0,-9999.0,1.0,5.2807,1.0,5.6193,1.0,10.8999,1.0,3.0,1.0,0.451873,1.0,2.8407,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-12-01 06:00:00,101,14.0,1.0,28.0,1.0,-9999.0,1.0,26.553,1.0,8.0818,1.0,34.6349,1.0,-0.2,3.0,0.915245,1.0,2.41085,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-12-01 07:00:00,101,20.0,1.0,32.0,1.0,-9999.0,1.0,29.2534,2.2,8.1821,1.0,37.4355,1.0,-0.1,3.0,1.08091,1.0,2.7386,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-12-01 08:00:00,101,19.0,1.0,69.0,1.0,-9999.0,1.0,27.0386,1.0,8.4078,1.0,35.4464,1.0,2.6,1.0,0.822524,1.0,3.09606,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2023-12-01 09:00:00,101,15.0,1.0,46.0,1.0,-9999.0,1.0,3.1194,1.0,1.9059,1.0,5.0252,1.0,13.2,1.0,0.462378,1.0,0.722202,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
