Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2022-09-01 00:00:00,101,6.0,1.0,52.0,1.0,-9999.0,1.0,5.13,1.0,18.3067,1.0,23.425,1.0,4.60333,1.0,0.48792,1.0,8.66844,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-01 01:00:00,101,9.0,1.0,29.0,1.0,-9999.0,1.0,3.00169,1.0,13.6288,1.0,16.6288,1.0,5.85085,1.0,0.438769,1.0,5.61377,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-01 02:00:00,101,7.0,1.0,25.0,1.0,-9999.0,1.0,2.715,1.0,13.8083,1.0,16.525,1.0,4.60667,1.0,0.355566,1.0,7.17531,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-01 03:00:00,101,12.0,1.0,72.0,1.0,-9999.0,1.0,3.05167,1.0,11.8183,1.0,14.8617,1.0,4.19833,1.0,0.375614,1.0,3.76921,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-01 04:00:00,101,7.0,1.0,25.0,1.0,-9999.0,1.0,3.08103,1.0,7.26034,1.0,10.3586,1.0,5.49661,1.0,0.337643,1.0,2.73578,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-01 05:00:00,101,5.0,1.0,45.0,1.0,-9999.0,1.0,7.64167,1.0,9.35833,1.0,17.0083,1.0,3.20847,1.0,0.348902,1.0,4.18586,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-01 06:00:00,101,15.0,1.0,49.0,1.0,-9999.0,1.0,15.4158,1.0,10.814,1.0,26.2281,1.0,3.01579,1.0,0.428187,1.0,7.46834,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-01 07:00:00,101,14.0,1.0,64.0,1.0,-9999.0,1.0,24.5417,1.0,11.3083,1.0,35.8467,1.0,2.895,1.0,0.615814,1.0,6.78867,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-01 08:00:00,101,28.0,1.0,108.0,1.0,-9999.0,1.0,55.7417,2.3,13.4633,1.0,69.2,2.2,3.07,1.0,0.783535,1.0,16.2075,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-01 09:00:00,101,28.0,1.0,101.0,1.0,-9999.0,1.0,41.02,1.0,13.7233,1.0,54.7417,1.0,3.885,1.0,0.764029,2.3,12.8582,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
